RowNames;Title;URL
217;Zanin pede ao Congresso propostas para regulamentar programas espiões;/republica/zanin-pede-congresso-propostas-regulamentar-programas-espioes/
218;PF prende 2 suspeitos de vender dados vazados do presidente do STF;/republica/pf-prende-2-suspeitos-vender-dados-vazados-presidente-stf/
219;Lewandowski troca toga por política e faz mistério na relação com Congresso, aponta secretário;/republica/lewandowski-misterio-relacao-congresso-aponta-secretario/
220;Moraes vota para condenar mais 12 pelos atos de 8/1 de 2023;/republica/moraes-vota-condenar-12-atos-8-1-2023/
221;Bolsonaro confirma nome de ex-comandante da Rota para vice de Nunes em São Paulo;/republica/bolsonaro-confirma-nome-de-ex-comandante-da-rota-para-vice-de-nunes-em-sao-paulo/
222;Bolsonaro atribui a Kassab votos do PSD por indiciamento na CPMI do 8/1;/republica/bolsonaro-atribui-a-kassab-votos-do-psd-por-indiciamento-na-cpmi-do-8-1/
223;Mesmo com PEC “fura-teto”, investimento público em infraestrutura caiu no 1.° ano de Lula;/economia/mesmo-com-pec-fura-teto-investimento-publico-em-infraestrutura-caiu-2023/
224;“Quando a esquerda acusa de alguma coisa é porque ela está fazendo essa coisa”, diz Bolsonaro;/republica/quando-a-esquerda-acusa-de-alguma-coisa-e-porque-ela-esta-fazendo-essa-coisa-diz-bolsonaro/
225;Acusações sobre versões “paralelas” da PF e da Abin refletem  tensão entre oposição e STF;/republica/acusacoes-sobre-versoes-paralelas-da-pf-e-da-abin-refletem-tensao-entre-oposicao-e-stf/
226;Deputados criticam Lula por querer “humanizar o combate a pequenos crimes”;/republica/deputados-criticam-lula-por-querer-humanizar-o-combate-a-pequenos-crimes/
227;PT de São Paulo adere à recuperação fiscal em meio a dívidas milionárias da campanha de 2014;/sao-paulo/pt-sp-recuperacao-fiscal-em-meio-dividas-milionarias-campanha-2014/
228;Lula diz que salário de R$ 44 mil de ministro do STF é “irreal”;/republica/lula-diz-que-salario-de-r-44-mil-de-ministro-do-stf-e-irreal/
229;Justiça eleitoral cassa mandato de líder da bancada evangélica na Câmara;/republica/justica-eleitoral-cassa-mandato-de-lider-da-bancada-evangelica-na-camara/
